index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_crop_x,source_crop_y,source_component,source_x,source_y,source_w,source_h,area,source_count,hash,image
348,"ceiling_0348",ceiling,144,39,1601,153,144,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_017_capture_0031.png",0,0,2,0,7,144,39,1619,1,0d7895c3849b5f7cca217e0bd1f42e948b69895e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0348.png"
375,"ceiling_0375",ceiling,144,39,1747,153,144,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_024_capture_0048.png",0,0,2,0,7,144,39,571,1,29098dc34e2580e5137f035f7807a67c5fb42de4,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0375.png"
394,"ceiling_0394",ceiling,144,39,1893,153,144,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_031_capture_0074.png",0,0,2,0,7,144,39,1414,1,4d72d301696befd678e5fd48ab823e202e25b801,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0394.png"
427,"ceiling_0427",ceiling,144,39,2,194,144,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_044_capture_0127.png",0,0,2,0,7,144,39,2610,1,7e29c61319dd5121a489661bfcefffc629bc697d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0427.png"
431,"ceiling_0431",ceiling,144,39,148,194,144,39,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_046_capture_0136.png",0,0,2,0,7,144,39,1702,1,e6d5d57169af42de03afe6e17656b549e6f4a7ea,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0431.png"
378,"ceiling_0378",ceiling,145,40,294,194,145,40,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_025_capture_0051.png",0,0,2,16,6,145,40,1435,1,52f4ad3edb0e59682c4a4b43481bbbde7e1f6f72,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0378.png"
419,"ceiling_0419",ceiling,161,40,441,194,161,40,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_041_capture_0108.png",0,0,2,0,6,161,40,2028,1,1ccb69728b2330e1fec23c2ef5684fed83f8c6d6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0419.png"
331,"ceiling_0331",ceiling,82,44,604,194,82,44,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_010_capture_0020.png",0,0,1,80,0,82,44,1220,1,10b3ee523edc27615d9fc535f4907e97f9d2b1c1,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0331.png"
442,"ceiling_0442",ceiling,162,44,688,194,162,44,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_050_capture_0146.png",0,0,1,0,0,162,44,1686,1,2ec0df51bb59fa6b872466dce55ca9ebbd4cbcb9,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0442.png"
343,"ceiling_0343",ceiling,80,45,852,194,80,45,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_015_capture_0029.png",0,0,2,0,1,80,45,906,1,2108fd629ab613f4957d42ec3ec3f9f7868edbb6,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0343.png"
306,"ceiling_0306",ceiling,16,46,934,194,16,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_001_capture_0001.png",0,0,1,160,0,16,46,602,32,256554ec3af10d4a9c290d15559515b96c68ba88,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0306.png"
314,"ceiling_0314",ceiling,16,46,952,194,16,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_003_capture_0004.png",0,0,1,160,0,16,46,602,6,f96386fad7359c0ef0ae18ac85721353feec4934,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0314.png"
332,"ceiling_0332",ceiling,16,46,970,194,16,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_010_capture_0020.png",0,0,2,160,0,16,46,602,2,d3fa8bdb61cdb4a7c2ac64bbc0f8b54b06a03646,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0332.png"
391,"ceiling_0391",ceiling,16,46,988,194,16,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_030_capture_0070.png",0,0,1,160,0,16,46,602,3,23a084a3ed1104e50871d55f9691c79936f843e2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0391.png"
424,"ceiling_0424",ceiling,16,46,1006,194,16,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_043_capture_0116.png",0,0,1,160,0,16,46,602,1,cf58d5d508de73f93cb58b5477139fc8e4f5260f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0424.png"
326,"ceiling_0326",ceiling,156,46,1024,194,156,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_008_capture_0017.png",0,0,1,20,0,156,46,1763,1,6da3bc6331f2fdf91319d472d01376a6ea050c34,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0326.png"
386,"ceiling_0386",ceiling,156,46,1182,194,156,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_028_capture_0067.png",0,0,1,20,0,156,46,1660,1,31a7996b0a743f4ae4ebfaa99ef59cc675b92898,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0386.png"
414,"ceiling_0414",ceiling,156,46,1340,194,156,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_039_capture_0106.png",0,0,1,20,0,156,46,3663,1,e3b2a311dc8d2984d2e9e4431511d2d6fbd0eb1a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0414.png"
328,"ceiling_0328",ceiling,160,46,1498,194,160,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_009_capture_0018.png",0,0,1,16,0,160,46,1276,1,86065bd1f66a3e378336b4d8c0efa2e8cbe75cf1,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0328.png"
388,"ceiling_0388",ceiling,160,46,1660,194,160,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_029_capture_0068.png",0,0,1,16,0,160,46,1195,1,4ac48e98e697813fe962791d319c979ca1f26e99,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0388.png"
412,"ceiling_0412",ceiling,160,46,1822,194,160,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_038_capture_0105.png",0,0,1,16,0,160,46,3876,1,c099c329aa85e0ca7237ba74cb37b44528ec3e9f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0412.png"
323,"ceiling_0323",ceiling,168,46,2,242,168,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_007_capture_0016.png",0,0,1,8,0,168,46,2333,1,b47f08ebbab0d1ef6d1089a3a99a428a1a3d3ad8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0323.png"
417,"ceiling_0417",ceiling,168,46,172,242,168,46,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_040_capture_0107.png",0,0,1,8,0,168,46,3215,1,a676f5273cdac2d8394f8c3eca18bd74f6f76283,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0417.png"
2,"ceiling_0002",ceiling,176,54,342,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0001.png",0,96,2,0,96,176,54,1541,17,5b05487d039f722172a268f63e2a1ba9eb94b44f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0002.png"
5,"ceiling_0005",ceiling,176,54,520,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0003.png",0,96,2,0,96,176,54,1541,4,971e26577088a25ef3eca0cee03e1145e0d6194d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0005.png"
9,"ceiling_0009",ceiling,176,54,698,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0004.png",0,96,2,0,96,176,54,1541,4,c2a5fdbe2a71f41ac61440cb6664cbdf4aac7fb5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0009.png"
12,"ceiling_0012",ceiling,176,54,876,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0005.png",0,96,2,0,96,176,54,1541,9,14a8ff7ef502faf9ca3b735804a1a572f5dd9986,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0012.png"
16,"ceiling_0016",ceiling,176,54,1054,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0007.png",0,96,2,0,96,176,54,1545,14,3c0fe296df7af4e8492e04bbbd02319e3fa7f025,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0016.png"
19,"ceiling_0019",ceiling,176,54,1232,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0018.png",0,96,2,0,96,176,54,1545,3,4f8bd2b5bfa01a7a6508fb2b4fa75ec846e3f727,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0019.png"
22,"ceiling_0022",ceiling,176,54,1410,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0019.png",0,96,2,0,96,176,54,2438,3,57cebc2a52d881c7093e56a3e503d450a1b49241,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0022.png"
25,"ceiling_0025",ceiling,176,54,1588,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0021.png",0,96,2,0,96,176,54,1550,3,6b6b3ddbb9b33cec2e51919df72eabdf48292aae,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0025.png"
30,"ceiling_0030",ceiling,176,54,1766,242,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0022.png",0,96,2,0,96,176,54,1541,24,e117ed6b46e5e34e19e9cff5171860b4f6823234,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0030.png"
36,"ceiling_0036",ceiling,176,54,2,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0026.png",0,96,2,0,96,176,54,1541,1,8d69b701e1cab4855530b98979cee935b4117c8f,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0036.png"
41,"ceiling_0041",ceiling,176,54,180,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0027.png",0,96,2,0,96,176,54,1541,2,9ffb663f557f32567898fada9a036fe05d7152c2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0041.png"
45,"ceiling_0045",ceiling,176,54,358,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0028.png",0,96,2,0,96,176,54,1541,7,be131715ffda75e513b4bc1e53ab281e72ffa616,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0045.png"
48,"ceiling_0048",ceiling,176,54,536,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0030.png",0,96,2,0,96,176,54,1541,9,4065cb8594c6b1638b267961cdc2e7f987fd9ee9,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0048.png"
51,"ceiling_0051",ceiling,176,54,714,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0004.png",0,96,2,0,96,176,54,1541,2,7f968e5c8228364734d41afe7e969776ddf5c39d,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0051.png"
57,"ceiling_0057",ceiling,176,54,892,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0006.png",0,96,2,0,96,176,54,1541,2,adb0dcee41a063a82ad49c04ccfc7880aaa13640,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0057.png"
62,"ceiling_0062",ceiling,176,54,1070,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0008.png",0,96,2,0,96,176,54,1541,7,cb3570421556edf708a999043a3c788744755de8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0062.png"
67,"ceiling_0067",ceiling,176,54,1248,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0015.png",0,96,2,0,96,176,54,1541,2,2c4044fc44b44c65fc4868c036cce18d11c5743a,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0067.png"
72,"ceiling_0072",ceiling,176,54,1426,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0017.png",0,96,2,0,96,176,54,1541,2,33da60d787ae37ed1e54652215d9fea2a2970f34,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0072.png"
77,"ceiling_0077",ceiling,176,54,1604,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0019.png",0,96,2,0,96,176,54,1541,6,cdbe74611a7ed89ce40e3687b3cd90dae4d62273,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0077.png"
82,"ceiling_0082",ceiling,176,54,1782,298,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0025.png",0,96,2,0,96,176,54,3006,1,65e0c9a2fda0346c02cf8a141067bd0ca4afbb98,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0082.png"
86,"ceiling_0086",ceiling,176,54,2,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0026.png",0,96,2,0,96,176,54,1545,2,e155ab45bded5e1f9c0c36532f4247c45baaf608,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0086.png"
90,"ceiling_0090",ceiling,176,54,180,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0028.png",0,96,2,0,96,176,54,1545,3,465314140ea90328c6306afb8801b69d43bb70c5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0090.png"
95,"ceiling_0095",ceiling,176,54,358,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0031.png",0,96,2,0,96,176,54,1545,2,fadbecfef1232481376e446f486b0a635beb8e7c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0095.png"
99,"ceiling_0099",ceiling,176,54,536,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0033.png",0,96,2,0,96,176,54,2725,2,0b2cfc65c0cea640bc3d30f2da76bf897716b9e7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0099.png"
102,"ceiling_0102",ceiling,176,54,714,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0035.png",0,96,2,0,96,176,54,1551,2,abcdc3ab5c7f573f5f9299b063844eb034dbd40c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0102.png"
106,"ceiling_0106",ceiling,176,54,892,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0037.png",0,96,2,0,96,176,54,1545,6,9cfa7e84c19274cbb5bda7a4bbbb81f81ea3a27c,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0106.png"
110,"ceiling_0110",ceiling,176,54,1070,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0003/keyframes/key_0006.png",0,96,2,0,96,176,54,1545,16,ba47e5ed77c0044098967734ce92af52c387b67e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0110.png"
113,"ceiling_0113",ceiling,176,54,1248,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0004/keyframes/key_0001.png",0,96,2,0,96,176,54,1545,5,6ad18e659095e84fa7d5789c778e5e179e2cbe19,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0113.png"
118,"ceiling_0118",ceiling,176,54,1426,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0002.png",0,96,2,0,96,176,54,1545,1,1e57c7eb74d843c9aa0baa2a7cf0c75c9207c606,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0118.png"
123,"ceiling_0123",ceiling,176,54,1604,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0003.png",0,96,2,0,96,176,54,4022,1,8c618e47e0d30d5828f155d32fd38a5a225d4956,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0123.png"
127,"ceiling_0127",ceiling,176,54,1782,354,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0004.png",0,96,2,0,96,176,54,1545,1,cd43a20cd04790459017ff10211b8069f2ffdfcc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0127.png"
131,"ceiling_0131",ceiling,176,54,2,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0005.png",0,96,2,0,96,176,54,1545,1,dbcd3df0d7a120a270472453dff98821d8706ff2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0131.png"
139,"ceiling_0139",ceiling,176,54,180,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0006.png",0,96,2,0,96,176,54,1545,1,36e02e6bbcd9649c4c552292573540851b734590,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0139.png"
144,"ceiling_0144",ceiling,176,54,358,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0007.png",0,96,2,0,96,176,54,1545,1,46f4773cdcf5be5e1633b1cd17e4ff2d280f6c06,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0144.png"
148,"ceiling_0148",ceiling,176,54,536,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0008.png",0,96,2,0,96,176,54,1551,3,06abd90a1042be675e1d46eb5a61d3ba31af0c91,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0148.png"
152,"ceiling_0152",ceiling,176,54,714,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0009.png",0,96,2,0,96,176,54,1554,3,de3ab017e03917c07a389d561d1e6ec852a8f745,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0152.png"
156,"ceiling_0156",ceiling,176,54,892,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0010.png",0,96,2,0,96,176,54,1541,2,0a27b9ee9a466766812b121686d4398553bd7afd,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0156.png"
160,"ceiling_0160",ceiling,176,54,1070,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0013.png",0,96,2,0,96,176,54,1551,3,bdccc715bc256a0e34c5b337f5396096bff47996,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0160.png"
164,"ceiling_0164",ceiling,176,54,1248,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0014.png",0,96,2,0,96,176,54,1554,1,1e6020b6491ad3a53e8c10f57cb1ddf441d6e009,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0164.png"
169,"ceiling_0169",ceiling,176,54,1426,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0016.png",0,96,2,0,96,176,54,2907,1,a24e3548130c79e185238ced6f2f0e358bb01faf,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0169.png"
172,"ceiling_0172",ceiling,176,54,1604,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0018.png",0,96,2,0,96,176,54,1541,1,c04c684ffca6ff106dd6f3c3cb3faca6022bfbbe,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0172.png"
176,"ceiling_0176",ceiling,176,54,1782,410,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0019.png",0,96,2,0,96,176,54,1541,2,ca8093a33ad55087dfcfba41068c6ee1e92521ce,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0176.png"
180,"ceiling_0180",ceiling,176,54,2,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0020.png",0,96,2,0,96,176,54,1541,1,4447023e78aac39d37462d9e77f200add3c8b61b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0180.png"
185,"ceiling_0185",ceiling,176,54,180,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0022.png",0,96,2,0,96,176,54,1541,2,ca368f47f9870d78bb9845428ed2e571f363a566,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0185.png"
189,"ceiling_0189",ceiling,176,54,358,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0023.png",0,96,2,0,96,176,54,1551,1,b0fd95ad2c6671cad7798096ec67d7937318da77,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0189.png"
193,"ceiling_0193",ceiling,176,54,536,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0024.png",0,96,2,0,96,176,54,1554,1,4701a5f223f8a0be4837cddf41a922d48165ca2e,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0193.png"
197,"ceiling_0197",ceiling,176,54,714,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0025.png",0,96,2,0,96,176,54,1545,1,0c046294231a70a5d1bebd6bbd52cd4d9270e07b,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0197.png"
201,"ceiling_0201",ceiling,176,54,892,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0026.png",0,96,2,0,96,176,54,1545,1,e2618423a0f9047575cf1d16e313ffb8e61b5f49,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0201.png"
205,"ceiling_0205",ceiling,176,54,1070,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0028.png",0,96,2,0,96,176,54,1550,2,765910f75d769214fc1df805210bcdb80782f0ac,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0205.png"
209,"ceiling_0209",ceiling,176,54,1248,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0031.png",0,96,2,0,96,176,54,2359,1,1d39cbd0a339969c5206c34af03cac47ad89fd08,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0209.png"
212,"ceiling_0212",ceiling,176,54,1426,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0032.png",0,96,2,0,96,176,54,1545,2,c737c619d7f0a415a9a3e612ef61359ac37c46a8,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0212.png"
216,"ceiling_0216",ceiling,176,54,1604,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0033.png",0,96,2,0,96,176,54,1551,2,a687c0f3221aaa5c05e782f4871b23930f679091,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0216.png"
219,"ceiling_0219",ceiling,176,54,1782,466,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0037.png",0,96,2,0,96,176,54,1541,1,51b6adafe7cd0af0e31fef4693e1745f69a36d95,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0219.png"
223,"ceiling_0223",ceiling,176,54,2,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0038.png",0,96,2,0,96,176,54,1541,1,85935f365387c06fd2798efcf95714f3e98fbf07,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0223.png"
227,"ceiling_0227",ceiling,176,54,180,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0040.png",0,96,2,0,96,176,54,1541,2,025c4f6e04b3e911b225de6f795c141e8846f4c7,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0227.png"
230,"ceiling_0230",ceiling,176,54,358,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0041.png",0,96,2,0,96,176,54,1541,1,f1bf02cffb63ff2edaef17da178e7b175cbcbafc,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0230.png"
233,"ceiling_0233",ceiling,176,54,536,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0047.png",0,96,2,0,96,176,54,1541,1,6dd1f41810273a2e11626666e51663bdea6c5712,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0233.png"
239,"ceiling_0239",ceiling,176,54,714,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0048.png",0,96,2,0,96,176,54,3632,1,a569c3963959558f6d2cb51007296cc38a6a49b2,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0239.png"
241,"ceiling_0241",ceiling,176,54,892,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0049.png",0,96,2,0,96,176,54,1545,1,ffd4d9129262d270a009972a4b24a48376981827,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0241.png"
243,"ceiling_0243",ceiling,176,54,1070,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0051.png",0,96,2,0,96,176,54,4022,1,2f4a24b3e809ae6c7870b703ae41756d71c149ea,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0243.png"
244,"ceiling_0244",ceiling,176,54,1248,522,176,54,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0005/keyframes/key_0052.png",0,96,2,0,96,176,54,1545,1,b5a8e7f81783b1b95ad258f7d570c836f102d3f5,"analysis/wall_reconstruction/environment_surface_chunk_atlas/chunks/ceiling_0244.png"
