index,name,type,width,height,atlas_x,atlas_y,atlas_w,atlas_h,source_kind,source,source_x,source_y,source_w,source_h,source_count,hash,image
434,"floor_0434",floor,176,68,536,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_036_capture_0095.png",0,52,176,68,1,6f520573693e7638bacd1cd6e58fdac81e25d898,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0434.png"
437,"floor_0437",floor,176,68,714,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_037_capture_0101.png",0,52,176,68,1,07fe6d14322db2a9ffaf9c741363045ca9fca228,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0437.png"
441,"floor_0441",floor,176,68,892,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_038_capture_0105.png",0,52,176,68,1,c2892c186e4eaba78131ca960dbdd2143d057c25,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0441.png"
445,"floor_0445",floor,176,68,1070,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_039_capture_0106.png",0,52,176,68,1,de63302cab63de6ce666c4df4e79bdfea45d7329,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0445.png"
449,"floor_0449",floor,176,68,1248,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_040_capture_0107.png",0,52,176,68,1,7e1abdca0ae3ce0a9ae21661878ac426074d041e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0449.png"
453,"floor_0453",floor,176,68,1426,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_041_capture_0108.png",0,52,176,68,1,b47c48eb3e03c483ab3cd5e0d76931890db410bf,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0453.png"
454,"floor_0454",floor,176,68,1604,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_042_capture_0115.png",0,52,176,68,1,2b8f42404913e36f821749b0a0a2b3ee07763cb4,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0454.png"
457,"floor_0457",floor,176,68,1782,1476,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_043_capture_0116.png",0,52,176,68,1,7c1d241059fcf7f31b08fd41a8325ec85c934ae5,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0457.png"
460,"floor_0460",floor,176,68,2,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_044_capture_0127.png",0,52,176,68,1,bda351767e297c00229f07998d191928a0c6c85b,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0460.png"
463,"floor_0463",floor,176,68,180,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_045_capture_0134.png",0,52,176,68,1,7b9b8aaf864771e22e5a3bdf0deda1937b9a915e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0463.png"
465,"floor_0465",floor,176,68,358,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_046_capture_0136.png",0,52,176,68,1,9f094c6cb75858329de1d1193fdd8a7ef496e28d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0465.png"
466,"floor_0466",floor,176,68,536,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_047_capture_0142.png",0,52,176,68,1,e5089c6e61938a5c47508ed717b3f3f58838c76e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0466.png"
468,"floor_0468",floor,176,68,714,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_048_capture_0143.png",0,52,176,68,1,e7c335a60f78b38b2f223468f5918778a76de1df,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0468.png"
469,"floor_0469",floor,176,68,892,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_049_capture_0144.png",0,52,176,68,1,df8a024e9abe76d304456b6af5cd6e384c42fb66,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0469.png"
473,"floor_0473",floor,176,68,1070,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_050_capture_0146.png",0,52,176,68,1,bdb4079938ec721ab1b71d47f968f0f18d6665b4,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0473.png"
475,"floor_0475",floor,176,68,1248,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_051_capture_0147.png",0,52,176,68,1,d84ad978ab682d0906a2341c216a6544c092ddfc,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0475.png"
476,"floor_0476",floor,176,68,1426,1546,176,68,settled_corridor_view,"analysis/wall_reconstruction/unique_corridor_views/corridor_view_052_capture_0148.png",0,52,176,68,1,3d44a22c208548153d2f02c398bc1bdbdc3c1a4c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/floor_0476.png"
2,"left_wall_0002",left_wall,128,120,1604,1546,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0001.png",0,120,128,120,37,41ad44769a54052be76b029ec1b9e5b72ed1a519,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0002.png"
7,"left_wall_0007",left_wall,128,120,1734,1546,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0003.png",0,120,128,120,4,92ec24f42fd38de71eb06b16dc9995f6a86cf4ad,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0007.png"
12,"left_wall_0012",left_wall,128,120,1864,1546,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0004.png",0,120,128,120,4,ea6722dc8ae8e61ab7d87acaa153783fe82146c6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0012.png"
17,"left_wall_0017",left_wall,128,120,2,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0005.png",0,120,128,120,9,43b75d5d37cc2bf982625e13a405c0ad2d006f04,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0017.png"
26,"left_wall_0026",left_wall,128,120,132,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0018.png",0,120,128,120,3,21235346f3e13f8f9f349799e06f2c4fe8969eae,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0026.png"
31,"left_wall_0031",left_wall,128,120,262,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0019.png",0,120,128,120,4,1e38fed8224180b2031edd7fa39f7d3a9b754739,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0031.png"
36,"left_wall_0036",left_wall,128,120,392,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0021.png",0,120,128,120,3,daaa947b2d3058197927f45ec1dd4a6fa88b72a6,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0036.png"
41,"left_wall_0041",left_wall,128,120,522,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0022.png",0,120,128,120,24,8d5e778d278d037d1ee93d1675a9dbc6e428fc4f,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0041.png"
46,"left_wall_0046",left_wall,128,120,652,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0026.png",0,120,128,120,1,e7b8289f5d11f1662da7920109b6034720b1df3a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0046.png"
51,"left_wall_0051",left_wall,128,120,782,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0027.png",0,120,128,120,3,06fa380107b3ea1a69c2a03a789719931f324e2d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0051.png"
55,"left_wall_0055",left_wall,128,120,912,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0028.png",0,120,128,120,8,4a8e67aaac2ee3557f711309a7ce7c0eb6b6b677,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0055.png"
58,"left_wall_0058",left_wall,128,120,1042,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0001/keyframes/key_0030.png",0,120,128,120,27,687eb98c1cced9cc0414b638d8d6bcf9ebe7b70e,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0058.png"
61,"left_wall_0061",left_wall,128,120,1172,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0004.png",0,120,128,120,2,6c0401625d59626dc2605f1ccab4af5779bd3c7d,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0061.png"
66,"left_wall_0066",left_wall,128,120,1302,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0006.png",0,120,128,120,2,3974c9e87fc708b6b67b4a4fd78542701f71a497,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0066.png"
71,"left_wall_0071",left_wall,128,120,1432,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0008.png",0,120,128,120,7,c79818039fdb4e36f17aa47b244458aec186e93c,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0071.png"
76,"left_wall_0076",left_wall,128,120,1562,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0015.png",0,120,128,120,2,5f670af0d89c7c5a58c441d37a4eae2f126c428a,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0076.png"
81,"left_wall_0081",left_wall,128,120,1692,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0017.png",0,120,128,120,2,e0b3f988c96fb66142b6228a9878bba41c1c6333,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0081.png"
86,"left_wall_0086",left_wall,128,120,1822,1668,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0019.png",0,120,128,120,6,5ec72362eb4b3742b61989a0f246ffcb23beea56,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0086.png"
91,"left_wall_0091",left_wall,128,120,2,1790,128,120,turn_keyframe,"analysis/wall_reconstruction/turn_recordings/session_0002/keyframes/key_0025.png",0,120,128,120,2,a9bf816a33280c9a208985181ece888538f070a3,"analysis/wall_reconstruction/environment_chunk_atlas/chunks/left_wall_0091.png"
